year;raceId;driverId;constructorId;grid;driverStandPos;driverPoints;constructorStandPos;constructorPoints;driverAvgCircuit;constructorAvgCircuit;driverForm;constructorForm;circuitId;round;podium
2000;167;65;19;16;18.000;0.000;8.000;3.000;10.000;11.000;15.200;16.000;70;10;0
2000;168;14;1;1;2.000;54.000;1.000;108.000;7.667;9.978;2.800;2.000;10;11;1
2000;168;15;17;6;9.000;6.000;6.000;11.000;11.333;11.722;13.800;14.800;10;11;0
2000;168;21;22;3;5.000;18.000;4.000;18.000;12.333;10.000;8.400;13.600;10;11;0
2000;168;22;6;18;4.000;46.000;2.000;102.000;15.857;10.000;2.800;8.600;10;11;1
2000;168;23;3;14;6.000;14.000;3.000;22.000;5.000;9.186;13.000;7.200;10;11;0
2000;168;25;22;7;17.000;0.000;4.000;18.000;9.000;10.414;13.800;16.200;10;11;0
2000;168;30;6;2;1.000;56.000;2.000;102.000;4.000;9.809;10.000;8.600;10;11;0
2000;168;35;16;9;7.000;11.000;5.000;12.000;10.250;18.000;9.000;10.200;10;11;0
2000;168;37;21;5;14.000;2.000;8.000;4.000;12.000;13.533;15.800;15.400;10;11;0
2000;168;41;16;12;15.000;1.000;5.000;12.000;15.000;14.667;13.800;10.200;10;11;0
2000;168;48;18;22;19.000;0.000;10.000;0.000;9.000;18.286;14.400;13.200;10;11;0
2000;168;49;17;17;11.000;5.000;6.000;11.000;11.667;11.579;15.400;12.400;10;11;0
2000;168;50;21;11;13.000;2.000;8.000;4.000;15.750;13.290;14.200;15.600;10;11;0
2000;168;55;20;20;22.000;0.000;11.000;0.000;8.727;10.571;15.000;13.800;10;11;0
2000;168;57;1;4;3.000;54.000;1.000;108.000;13.125;9.830;3.000;1.800;10;11;1
2000;168;63;15;15;10.000;6.000;7.000;6.000;12.200;13.786;11.600;9.200;10;11;0
2000;168;64;15;19;16.000;0.000;7.000;6.000;19.600;13.200;10.600;8.200;10;11;0
2000;168;65;19;8;18.000;0.000;9.000;3.000;14.375;10.000;14.000;12.400;10;11;0
